ds,yhat,yhat_lower,yhat_upper
2026-03-28,169102.84641002477,142228.71909321705,152865.58505795043
2026-03-29,130285.47907328913,109321.70736714419,199723.60363308905
2026-03-30,160080.9303103569,141993.6250163658,189496.20614886552
2026-03-31,139394.8476325512,138326.6432713711,168621.92929880082
2026-04-01,134142.5433547531,98935.47888176926,175348.71608728365
2026-04-02,147859.39280090886,117803.8362579582,163526.66487599793
2026-04-03,129295.15355161252,151493.9692548527,199844.8344882156
2026-04-04,138927.01389305637,112339.02043948573,165592.2432885284
2026-04-05,126042.44214822302,121640.72327843102,175100.52602696666
2026-04-06,189294.50265832778,138317.09607853414,195212.66317112543
2026-04-07,150705.27103943456,144101.02916708673,152897.82733339004
2026-04-08,136005.48984014828,125472.30005119908,204293.36205893167
2026-04-09,154279.59821468443,119244.81649555045,136329.84898564572
2026-04-10,147753.4390061834,155602.65751057313,205852.12688448158
2026-04-11,145580.60800933553,161300.19394835643,161801.13715305657
2026-04-12,162283.3340008685,147619.44491407232,164660.6275478438
2026-04-13,165150.1542009461,131535.72656617043,128419.77623397525
2026-04-14,139389.97704778946,115451.21701046333,159994.51621769075
2026-04-15,138483.6351871064,115052.00068198182,147124.25631740855
2026-04-16,144498.96605696713,139405.25389478364,156631.7804017836
2026-04-17,103961.5767052883,137531.1679759963,166979.15875264464
2026-04-18,119696.17875602895,155228.77467303572,191071.41551840393
2026-04-19,177337.48534889048,141708.1016656505,174567.27373081376
2026-04-20,182899.35427002568,102944.55456832328,176768.8863748245
2026-04-21,145019.27920887244,148935.05711901252,145898.57344539763
2026-04-22,161531.13926111534,112034.90870834058,150623.41002873995
2026-04-23,156225.0030908707,123088.51710485767,209571.95040372887
2026-04-24,211577.61616910476,134503.60371253052,153825.57723520856
2026-04-25,172391.49822869155,165922.01481611136,206436.5815452605
2026-04-26,147441.64817038467,185978.5340080965,164652.65362462093
2026-04-27,130889.19118799148,140921.0150644513,170050.3345951571
2026-04-28,117871.07359484855,126702.46086303302,193548.03352505845
2026-04-29,154069.27271734446,139621.1016726499,197981.63328265044
2026-04-30,134872.98509431395,145977.79766572904,167562.12367386007
2026-05-01,121554.92580804651,124227.98273997055,161458.65282252614
2026-05-02,137068.54231514948,162313.80440642178,168769.7501325113
2026-05-03,128369.0399277121,134141.27366544525,177435.0656211066
2026-05-04,183742.8327014513,138959.3756036451,189608.68111113462
2026-05-05,167632.79513898902,141986.6365369803,170093.05689787134
2026-05-06,149840.54717366764,137588.5589910602,183615.49855650938
2026-05-07,179598.88277780052,145100.929008453,206043.9141099607
2026-05-08,151547.36615295237,118889.44264215538,178388.81146982528
2026-05-09,132774.3159734347,119950.56842897146,176856.36283210514
2026-05-10,180462.48154539315,110197.22380650949,136583.96184801852
2026-05-11,160778.20087369316,137911.02215116407,112123.93698976061
2026-05-12,129255.07691347087,144020.85706321805,178544.2660430637
2026-05-13,146193.22643832784,138239.91159073394,167913.8669118208
2026-05-14,132487.63493230485,160140.86380025567,158674.78115187568
2026-05-15,122344.00538071328,129899.27166107716,175357.66449209957
2026-05-16,168523.55095063284,142037.34980066522,168671.11795766803
2026-05-17,188188.3328094026,110349.38422949234,194811.16551394577
2026-05-18,122028.64852361717,123032.20535546078,171894.43910169753
2026-05-19,161259.38473381143,142519.679636184,153567.6877284563
2026-05-20,136987.14861756345,145283.8379933766,191783.65725710435
2026-05-21,140257.49232470608,124708.59494204471,165223.11635118353
2026-05-22,138152.12151522262,128711.2134665548,181583.80704079077
2026-05-23,132720.1846064037,102678.27255974543,159496.9644637584
2026-05-24,150970.43255889654,123573.47438548104,155703.8085190564
2026-05-25,133380.99767177925,146026.89694335614,171851.70106408533
2026-05-26,155409.13651559677,140353.6902899182,170282.23015796108
2026-05-27,148995.23781101726,139011.98298486177,180556.19477807032
2026-05-28,145221.0390626718,130895.92636925729,164089.79342718565
2026-05-29,131848.72675916803,130127.13685530718,129600.08475705126
2026-05-30,138464.57338863335,118114.21948947795,160478.97456105545
2026-05-31,165107.82451651513,142578.91156364564,187464.00627716395
2026-06-01,160018.34375248762,137577.51299900902,163457.72625665166
2026-06-02,130448.89510402898,138856.33926387038,164579.56514467995
2026-06-03,151986.6461085845,120531.37283198355,191700.2831299306
2026-06-04,165027.74246743578,91239.8274423176,154336.5890003037
2026-06-05,116611.89437757256,149748.74881156653,136058.3291986562
2026-06-06,160867.2038475987,121380.92579184873,166466.11537043913
2026-06-07,136747.52482108306,114470.03624722383,159348.17307252777
2026-06-08,161411.9733718632,142482.6204144519,148742.5809654284
2026-06-09,134734.81686914965,122943.77248145567,166141.67397022882
2026-06-10,113902.35798670963,149078.8549128392,180813.12423942925
2026-06-11,117449.15124233675,141106.10709238055,169795.65164550804
2026-06-12,150961.69893322763,142304.2478176086,176753.58359909724
2026-06-13,155194.45003442964,105412.79719839038,209894.9693673393
2026-06-14,131913.66749791184,151814.9917369552,162456.6650457336
2026-06-15,162771.84917554748,134702.50956220942,176123.66996218273
2026-06-16,116769.5987546208,123353.01149356834,158797.30602281904
2026-06-17,148678.40402705368,132580.99241216053,151380.0861624866
2026-06-18,125779.67600475086,98027.76580783023,157132.03162480905
2026-06-19,136963.2778439568,137355.7506066521,159467.31142652285
2026-06-20,150947.97342632827,111471.31285272271,177908.46754603676
2026-06-21,132791.73269432096,105651.93485481638,221679.66730741668
2026-06-22,142308.8891154035,102597.53464807796,154247.04440193152
2026-06-23,170125.8561842888,150028.39074981865,160834.24327645983
2026-06-24,138462.16260953702,118673.2589135298,168611.29371155254
2026-06-25,166713.84224130283,157607.098778497,178707.57467161445
2026-06-26,127405.86290684764,120355.57366505863,175798.11786300526
2026-06-27,160596.08355830566,99267.55676332695,198250.10746685858
2026-06-28,178831.372413158,109902.56008092413,116619.37444822543
2026-06-29,100567.10999745422,152244.6091601249,117487.54285569521
2026-06-30,134062.09489059047,127193.83279713998,159090.68021577672
2026-07-01,161541.4425436108,120130.82866316919,194140.6041259616
2026-07-02,145939.09227914014,132880.3280653502,135555.74330467687
2026-07-03,157422.9174674262,139032.0892510158,110000.0
2026-07-04,137920.2962656836,150113.1786862443,182565.94693682258
2026-07-05,151731.795749458,156072.98613807268,175360.4589214597
2026-07-06,146886.4552921584,123524.16437579646,146015.41505041256
2026-07-07,173355.64123319613,106131.1416505233,148318.12878413955
2026-07-08,155088.41686602426,122557.62709978104,148665.63816803717
2026-07-09,156752.05324150404,134685.04911849194,172431.7769844267
2026-07-10,141762.46067755064,112652.339328209,156221.06392397385
2026-07-11,140247.87551855014,112771.28353188923,180869.40621746142
2026-07-12,141348.83624360757,136188.18186789795,110000.0
2026-07-13,157889.04284756593,129124.25767173187,151149.25896718842
2026-07-14,141580.31038359474,130590.34591740856,145226.8128599569
2026-07-15,155795.49713792827,116347.08397539875,164360.50507580518
2026-07-16,191508.01597290876,125852.78714429619,158162.94931321696
2026-07-17,167422.49406863385,113363.80340317052,187552.56315770687
2026-07-18,143479.52935664318,146023.57140024618,129094.59102347874
2026-07-19,174024.2784432789,148634.48802502756,171000.81247927653
2026-07-20,141838.49253956898,96768.61847971432,182283.40131065753
2026-07-21,109237.50929644292,113268.80451653662,210846.243604363
2026-07-22,129838.27378165192,103062.47340837857,159401.14863594354
2026-07-23,112584.16157948288,118299.56918067583,177138.08929575537
2026-07-24,142969.73031917383,128498.1165437735,130315.01856362796
2026-07-25,150368.36758379103,103906.38604542645,117376.96350511347
2026-07-26,183528.74624550564,113406.52336374436,188585.0362671974
2026-07-27,156538.54747528327,111928.76730253303,169877.67353974245
2026-07-28,145617.98942382273,133730.81192918099,195927.2791755653
2026-07-29,166588.11162366977,131248.19806665252,139785.13644266553
2026-07-30,105777.2938198423,117008.72403992944,181437.84706963255
2026-07-31,154712.2911621713,133182.77569850915,211113.99249196477
2026-08-01,165417.30387773935,120159.75847742922,179233.52338385984
2026-08-02,120428.27508440317,125110.20801413104,176084.79312300307
2026-08-03,172875.08086413858,160122.13762537367,170188.2337781357
2026-08-04,156769.9281498883,154128.29893222626,135440.60794322993
2026-08-05,141694.24172198397,106607.53773530324,199822.60458562765
2026-08-06,162655.6373221257,144935.18352182515,156561.13192428855
2026-08-07,195413.85715608794,144605.13798084867,181098.63164042638
2026-08-08,153637.3251011699,109331.26080245287,135613.2452554324
2026-08-09,154964.4117260067,144737.99758758748,144051.88738082882
2026-08-10,140812.78200919513,157682.77453142597,201571.9227828892
2026-08-11,133003.11261070415,109794.19348760055,162359.34964292747
2026-08-12,166606.7163308849,113484.94922174326,201972.060472936
2026-08-13,132878.32348182265,148317.90640318303,168278.92550071262
2026-08-14,151431.32474438785,134886.91559486167,129478.24899492714
2026-08-15,140446.85106469766,139926.5729543114,189625.48719409786
2026-08-16,159579.59651492783,136130.60589520895,157022.36900937662
2026-08-17,156673.24210573896,137032.5265767066,185371.15389737496
2026-08-18,170750.79888515797,106123.5016904005,170554.63908588182
2026-08-19,139799.67202290506,148851.71871918606,136051.39898525685
2026-08-20,144602.50129413258,151052.61986369992,173614.4848381525
2026-08-21,130424.72568435385,125870.9666067755,218316.90912736158
2026-08-22,141114.13479847775,129217.41490335048,180845.70208731812
2026-08-23,157546.00986089703,102440.064953997,168734.6094338798
2026-08-24,165139.77233290704,139256.58560832104,193657.55484305174
2026-08-25,131556.6935164475,140297.0339508546,174634.70623446844
2026-08-26,167392.1184021132,128880.5616940124,174609.75306578146
2026-08-27,177112.75717609902,150238.36047766905,145984.24621249974
2026-08-28,158268.698064474,123986.60984236107,175144.65656737116
2026-08-29,187535.9162511613,140162.9066660848,192779.7551611728
2026-08-30,134524.21601792853,111646.04190354192,151606.63265379946
2026-08-31,125106.90593377166,129576.06128426372,201338.90806743284
2026-09-01,114425.59502191443,126861.62335774896,167982.46746880724
2026-09-02,179920.88622978365,134055.54259673695,150469.0707461521
2026-09-03,163087.31312708114,123348.51528099955,191947.90569224537
2026-09-04,148888.3065817909,127633.49327790998,163690.52681375807
2026-09-05,155599.37252639642,144868.84908594712,186709.32752469438
2026-09-06,127490.21905403247,122138.24372971209,163581.31009031218
2026-09-07,198915.0395923365,101081.61218670377,168683.82484234212
2026-09-08,152584.42363950456,161492.51027569757,180858.3244953544
2026-09-09,152187.89589209785,154866.17341642876,176399.73526698013
2026-09-10,164515.33247797383,106739.27148809886,126098.30083006175
2026-09-11,159620.18463473427,142414.7404944135,145332.63771792338
2026-09-12,154477.68048558262,120946.45413007583,190447.01966539794
2026-09-13,134190.51089109376,134742.7698759591,167092.99504416596
2026-09-14,159429.36714271992,135296.0343222429,158477.9113390287
2026-09-15,187640.48992950068,125780.6595943062,140111.37166433557
2026-09-16,176908.40092309954,115892.21801944486,146245.80093193133
2026-09-17,181863.73253278795,117570.26105830733,125520.42992083717
2026-09-18,139775.6864713763,113508.54552133764,167771.82418856627
2026-09-19,130207.90359482839,115027.20025185199,156834.37322721697
2026-09-20,147484.26159800703,128790.7907791116,148735.06639832308
2026-09-21,151114.4982457739,117116.32019600646,168501.28464630502
2026-09-22,171883.83036941898,142276.93718282715,178007.35387876024
2026-09-23,116150.70740570361,156770.43079604668,216050.3545086188
2026-09-24,180591.00638921227,119559.04165533923,136738.5647696093
2026-09-25,146839.84202842021,134309.2810096368,195506.3829526115
2026-09-26,141462.3786010516,138994.3319854528,191408.2343423316
2026-09-27,129757.91249479665,138496.04087654693,152859.9597337126
2026-09-28,116902.86656268462,131367.19482248958,174471.1910008927
2026-09-29,166463.41167923828,143368.283530475,159932.06851457246
2026-09-30,151466.35934376807,138680.48114825183,174085.14876921225
2026-10-01,124200.78200517892,107722.07639810863,203200.8822949001
2026-10-02,124098.42455872768,145644.80915900692,183323.33711788888
2026-10-03,143284.30601419744,145971.23507080137,181189.38421113574
2026-10-04,183380.43050578787,116260.85012478553,160533.19496099788
2026-10-05,144808.17297272792,130682.88103805683,137350.7533716646
2026-10-06,119937.14093763787,142299.92187059924,165413.69936811103
2026-10-07,145085.13871828112,126232.3512475715,196545.37940700614
2026-10-08,144545.5286050466,149313.6048597882,136402.30715502775
2026-10-09,96062.26714116856,172549.7049031485,146788.0339001127
2026-10-10,148914.10266964376,115852.25141257032,172777.8901971495
2026-10-11,145381.30939582645,105141.19714323206,148337.59473336022
2026-10-12,163924.12729626836,135468.73472088776,152564.48416346533
2026-10-13,186979.1218989069,142988.12509227058,160680.8312019801
2026-10-14,172531.30059095516,125844.40527079416,139956.41710781673
2026-10-15,144622.22618890338,156158.69193977863,148569.3193832399
2026-10-16,127869.48182516659,105905.09560498153,185475.41416932078
2026-10-17,201467.1960649972,142472.535214569,141237.8647909188
2026-10-18,151184.36868028977,119094.50522633991,134846.81304111358
2026-10-19,150278.58583825894,160948.80231173133,156139.4504502543
2026-10-20,149517.49825779995,165865.27635702613,186103.0210552166
2026-10-21,153961.6952153571,116200.18141989975,165667.72022406844
2026-10-22,147112.79176152116,120107.97155364556,159779.2162814564
2026-10-23,138526.75986239527,145472.58196563643,170975.89354534337
2026-10-24,139062.82117519216,123031.64830378874,131594.43647708767
2026-10-25,149344.93459568004,129182.5980772197,180883.5243830507
2026-10-26,139131.5045773247,130456.99156976338,178435.57069088018
2026-10-27,135743.08434645672,95445.88318844218,160995.21356989414
2026-10-28,152128.60455383794,129750.92057030373,192130.33925952116
2026-10-29,144900.4556515829,117584.90006684487,145195.08582303315
2026-10-30,180079.85977165378,121123.78919680411,194813.99785157852
2026-10-31,96980.60383213975,155985.37606243865,173398.8606430955
2026-11-01,171830.13703844923,107382.87590297338,162595.84302268017
2026-11-02,174921.70384995258,144637.69336146358,169562.78002189714
2026-11-03,108532.19535183701,124978.66725402744,167640.1751521593
2026-11-04,143146.24811839304,124964.31696707498,196846.22372118977
2026-11-05,142571.18268008417,144226.6941289308,146313.0591956377
2026-11-06,121849.76610564358,136120.92330224003,153224.57673877483
2026-11-07,134443.6662481825,140271.03394995155,192798.66362559455
2026-11-08,127788.48309068342,147427.3238895915,156898.2314259551
2026-11-09,185045.40886847244,124036.4491027002,189811.72770129502
2026-11-10,168713.56786294922,118979.7387788605,207387.59162619163
2026-11-11,175431.1018998832,110467.29052195963,161160.50940728406
2026-11-12,164433.4412808647,115142.61046037881,184989.97118465672
2026-11-13,127418.96457565541,183083.69965555705,144618.7698105231
2026-11-14,139509.59467440454,152404.23245326217,186604.1325574918
2026-11-15,159787.49122455835,105680.66140825562,174387.32769170887
2026-11-16,125557.44382216109,106195.75677861573,180406.84220752472
2026-11-17,164259.96860344775,138673.58911093284,155797.4144152213
2026-11-18,145193.4920368373,139850.76635280342,133456.1648575222
2026-11-19,142503.58384900805,139879.90903571257,181071.5454244891
2026-11-20,164219.19936406982,125410.79571603343,124605.13064545201
2026-11-21,158885.2662297208,127741.8233199478,163018.28917066424
2026-11-22,142780.6766836184,135901.83143486842,190706.00106123934
2026-11-23,173186.59606728496,131546.07411327996,174221.7501892068
2026-11-24,128378.73344800205,90052.59329054438,212863.5381853759
2026-11-25,162318.71213888528,125863.6066496465,192552.401356799
2026-11-26,161862.02515936768,114674.68418331436,155614.2354568373
2026-11-27,143809.0712137202,133153.8055403532,170600.89435673165
2026-11-28,156522.66044484236,183734.66204686137,168957.8445440224
2026-11-29,124977.72847229394,136614.66997853748,135192.1112063852
2026-11-30,168480.54038413803,124356.46564889683,149311.22383734424
2026-12-01,146301.9572711402,146592.42703559055,157663.2600464431
2026-12-02,139545.5395896192,138688.38196976582,125203.1489371694
2026-12-03,170980.1845167378,137561.70082813315,171044.85630153614
2026-12-04,135913.12618914482,140923.31067788208,164520.4194176331
2026-12-05,121830.7740727288,167017.78416693176,133196.33417114537
2026-12-06,118867.41652952193,109644.00816413353,178892.6830361013
2026-12-07,162120.1990269128,138525.37738260618,185749.2003832011
2026-12-08,124391.41295007433,113325.13966033231,174994.75853502756
2026-12-09,185095.8836396873,139999.22763416046,162870.50014540265
2026-12-10,108361.41184232556,113463.6427932503,183011.7273385408
2026-12-11,183929.12736580076,122487.39735510848,184964.84793048722
2026-12-12,154220.34934405237,124688.38154371768,176762.87853383314
2026-12-13,148065.73776259215,147564.70094820476,151858.53049043525
2026-12-14,139101.618263821,146532.17999096346,176085.21684124597
2026-12-15,157982.72228704143,107577.08722396508,196300.57431816054
2026-12-16,149247.30595150305,130988.81399799728,156874.16071054194
2026-12-17,172066.03764033044,117227.5626145149,216154.6654609135
2026-12-18,152284.5529732408,107346.91160784397,158436.11945232155
2026-12-19,153006.03522923755,126093.69309236133,170712.954293483
2026-12-20,142727.75575572287,124447.30980779525,155205.3168878606
2026-12-21,148861.08752557865,173680.8967542194,174911.95839024574
2026-12-22,156156.03537784118,137793.27685649254,131671.12276202394
2026-12-23,115796.63214686749,105202.88498642373,157987.08042603213
2026-12-24,123036.29155788574,119834.06792492305,145973.33359233153
2026-12-25,164865.2818804543,148384.89931772917,172977.4436536304
2026-12-26,153417.30876255882,167591.96991165864,191877.84226119597
2026-12-27,146320.33327294642,101452.30037971675,184212.13611652012
2026-12-28,150368.67866130787,96161.36106749719,117823.49406110437
2026-12-29,156951.63410723343,163677.37315669208,214925.53236441338
2026-12-30,139204.80639381276,137013.05519267626,176496.1586936591
2026-12-31,134433.90549195374,114370.73082622541,152917.018909154
2027-01-01,153916.90510195363,139623.32355020384,173456.8142178007
2027-01-02,130432.54444769936,82556.54069769621,173876.17609505923
2027-01-03,158165.05511428943,130060.7591187489,155329.3282270656
2027-01-04,115948.3279152432,135900.78111117554,174354.16668152565
2027-01-05,170583.11274651287,146636.86251168093,156635.60967235325
2027-01-06,159451.94964826087,111749.87285873432,161104.0361608195
2027-01-07,155120.5946862775,131542.36890526046,154901.85901338814
2027-01-08,169653.81967891028,113342.35673092742,138481.23162572764
2027-01-09,183309.48888925154,134596.9076021377,173208.40234473845
2027-01-10,170287.4013003626,113883.76619746556,182876.58760335942
2027-01-11,113182.51537336709,122654.18489511604,181327.4391136802
2027-01-12,124408.46066528597,112075.32289377588,188038.35555797516
2027-01-13,137503.62844608643,141720.4523528258,177135.4846203271
2027-01-14,150521.82100421668,145452.12009981996,158280.0390392281
2027-01-15,160353.18040938245,125776.82974076655,188472.60501748614
2027-01-16,135485.1237369307,130688.28390928051,140134.61412347743
2027-01-17,153735.33528954157,103925.3545365962,150185.22958472543
2027-01-18,134892.34135293355,124605.82033587783,148787.59842868862
2027-01-19,137769.64394016104,129096.3168932486,193761.2333010648
2027-01-20,121866.77806303556,177174.27563853955,190741.34731108166
2027-01-21,131535.33507778193,109984.59353606505,180720.71521498988
2027-01-22,122966.30788767332,156355.1902975439,193582.45703465954
2027-01-23,130482.53494045335,147943.45792238455,150655.77878693625
2027-01-24,171072.8359321568,135051.45528082247,177669.09263694158
2027-01-25,131012.02222336114,161655.1687155124,167246.1625755704
2027-01-26,202647.6412967478,136697.89850692352,188631.4062854681
2027-01-27,159866.35801761778,137004.8655220227,167465.06688385166
2027-01-28,153696.72247389748,129043.82824568418,161531.25645497823
2027-01-29,132832.84439637573,152024.2398835353,181899.98740834178
2027-01-30,164006.19758817984,149736.4462085959,189275.72167820713
2027-01-31,138487.24347524453,118737.80882506818,155296.40571337036
2027-02-01,152440.19629290723,106253.55049722218,168656.33523024773
2027-02-02,201201.69076537588,126346.34852687817,146714.30605988365
2027-02-03,148078.802005507,115599.30584084237,115042.65761515533
2027-02-04,172985.4665257135,128856.55765692361,174410.11189110205
2027-02-05,135936.47149748224,152273.88642431452,183395.9178376019
2027-02-06,149300.23019006077,121768.57020843778,175765.46979990797
2027-02-07,185416.0127127102,129229.17913639166,127109.64220940392
2027-02-08,137460.65884424467,131044.40922655111,162281.31253831755
2027-02-09,186248.97115993858,145271.75587969512,121196.34927887621
2027-02-10,164155.0387091095,89555.9919882771,200133.42436839206
2027-02-11,138750.66448211466,119079.39469422465,146106.7991934021
2027-02-12,162648.1547811104,133803.10646103052,197618.87940811773
2027-02-13,169451.0889925346,151601.4212156835,190809.1321610512
2027-02-14,162436.19924434394,121145.75594488831,150187.01224420665
2027-02-15,118595.50560219087,96222.05129124626,145078.7310721096
2027-02-16,135457.25648350263,141154.80602739044,177708.14476049945
2027-02-17,145049.6272889699,118563.47700113867,151424.87118197244
2027-02-18,148511.33141799908,108586.00013637349,172254.66212748055
2027-02-19,162413.44195101355,118761.78298516196,159377.7930022478
2027-02-20,153554.0200186651,126678.54356219471,130814.51488175607
2027-02-21,123293.11282579797,119114.59603831217,120929.7035792619
2027-02-22,157603.95702011927,90299.81097221676,174987.05346688113
2027-02-23,162211.71490567646,146147.1915439684,157645.72958072624
2027-02-24,161195.8089586208,152947.750743017,157832.0240278891
2027-02-25,171615.61451109243,141727.3958441111,185309.00446006327
2027-02-26,166678.44309097808,109521.6579323533,195815.7300859138
2027-02-27,159183.60158456874,126373.15238894467,164004.0161300402
2027-02-28,148596.68577082705,129882.61632586975,162506.82844798305
2027-03-01,116780.78132968018,140778.29901211438,181003.14672850544
2027-03-02,158592.36438265172,142030.12879692545,140147.41746660933
2027-03-03,154153.75374326223,116784.87162198708,174909.36720444934
2027-03-04,155431.57674390747,131475.92001544408,182141.4913800874
2027-03-05,124465.02848359381,138231.04728307435,184965.06458518785
2027-03-06,128378.86919183476,156204.8017986418,127391.44054494577
2027-03-07,171063.05706665808,142681.117716845,153250.1840642033
2027-03-08,149208.8969228669,144203.02037275935,150678.20843788373
2027-03-09,163630.01394745248,131508.87930272848,172197.5129970027
2027-03-10,150566.36752260922,155388.26461366308,180576.38075489565
2027-03-11,150595.1227899149,137375.73032727095,202927.62896381158
2027-03-12,168765.67611951995,114500.41761687573,159110.75943190238
2027-03-13,139679.1054356525,155260.65946225345,159053.40503719728
2027-03-14,151922.41553881968,142562.2589057025,195292.78441533243
2027-03-15,140754.49422589917,122025.20761968732,176524.6926476667
2027-03-16,141310.07545135368,121369.12658681363,197888.33324613541
2027-03-17,143816.5575306272,135338.35981253372,176352.0160662164
2027-03-18,154442.67543267427,138337.3263148165,144543.43438830803
2027-03-19,140425.02756673045,133551.26078136172,140671.17619488825
2027-03-20,175115.12251147043,135603.55612197192,135866.73052070357
2027-03-21,132107.85395560993,160599.23274237485,184565.1403646864
2027-03-22,146262.5671167728,149287.77674022794,196149.13010791418
2027-03-23,141205.3788345165,133431.44064277044,210685.96711050038
2027-03-24,178939.55768707464,146943.59045381472,188548.31731111128
2027-03-25,153931.09553023148,111414.56973650429,195582.4487057697
2027-03-26,170636.8907893727,137162.68689904257,157239.64068161894
2027-03-27,120288.79253926055,162567.514295196,144558.85203163515
2027-03-28,155341.00531738516,126075.17388293728,188701.74531318617
2027-03-29,167792.61591246875,114742.58928485647,179188.9765492668
2027-03-30,151645.6797855085,118262.4000053249,172363.77623549962
2027-03-31,171309.60750130704,110386.60532783701,178522.17257392578
2027-04-01,139654.23099799256,115874.28565370134,177110.08061408054
2027-04-02,178186.9488037116,123330.85422537947,198243.97091677834
2027-04-03,195977.962472385,104699.79365478444,198489.68286597304
2027-04-04,142743.2287912068,130281.13001109286,181972.84775148763
2027-04-05,141089.94957198456,146240.98912815965,188607.6631963844
2027-04-06,179067.68954235403,113660.38875735544,181309.37615334507
2027-04-07,181591.44291461425,157347.11062555184,159854.26589523838
2027-04-08,139542.79945693462,139194.2575934967,186644.42284808907
2027-04-09,141596.26365808287,148550.45054123303,139321.10848509625
2027-04-10,144364.30782278985,118158.97803066153,193185.61415050944
2027-04-11,123110.98977931446,145381.4540871991,143720.49532514723
2027-04-12,131626.96107031603,110345.18979288437,176287.67230948413
2027-04-13,129917.18466495865,146024.45501505714,151406.6129146245
2027-04-14,134644.04869791743,133093.10811628358,182174.55762763738
2027-04-15,149306.30225226437,139958.52195972612,169253.645029586
2027-04-16,154684.29465073042,108839.29709875266,134915.36892040668
2027-04-17,181010.00985628154,113888.74283902111,179255.39188240655
2027-04-18,130032.91918522418,140750.10792856093,157285.74290968035
2027-04-19,169686.44796953167,112929.73592396438,189385.22785789412
2027-04-20,145720.22311548982,138337.71325778423,170029.16515215696
2027-04-21,149010.72580695135,105391.51948371557,178699.26167853683
2027-04-22,163496.3898433321,145267.13582800003,148933.48298966535
2027-04-23,127545.55956875402,107814.58033416684,157034.69090859804
2027-04-24,157648.194923681,139941.3988782314,159909.95000577613
2027-04-25,153329.0441642611,141261.35680562802,188847.45456533623
2027-04-26,159849.02528016298,117458.10726826765,206902.29593172076
2027-04-27,155783.37287815637,140476.4782075251,152286.22146165674
2027-04-28,199106.00279821787,134687.960740004,193690.65918246895
2027-04-29,137245.20031497368,120300.84658853071,122267.09681003456
2027-04-30,139380.06089996366,111846.01568662826,143727.83317596963
2027-05-01,137537.1894715047,94672.73754989359,148906.87396389095
2027-05-02,138890.4576167949,136293.70085139447,140244.80883230412
2027-05-03,137252.25745386965,101833.55011548301,135161.05542467325
2027-05-04,173780.33062215103,131716.19558994356,179085.97606703156
2027-05-05,178410.0849597971,125257.93211051951,165290.51064998706
2027-05-06,138585.07412501046,142224.56995788752,178346.91874731242
2027-05-07,133352.88853791542,124563.18100918244,185190.39909467328
2027-05-08,159428.31112772808,124069.93984575235,175843.57384979574
2027-05-09,138955.53911438058,143173.67267718932,184470.78987530823
2027-05-10,162658.6363551102,136031.0445235141,168470.28970267007
2027-05-11,154058.46041702598,135690.80722929002,143886.1454572736
2027-05-12,119685.11770005536,138446.81661655346,193271.91197805753
2027-05-13,180950.10402660124,102359.7017822721,157039.5330788152
2027-05-14,185917.55346191043,143622.19623976568,149416.88142722665
2027-05-15,137744.22619031227,141024.43829224486,166085.80673230323
2027-05-16,142245.9688012803,111699.70368562306,149918.15977547673
2027-05-17,155717.3078144981,125606.55147386438,160816.5315962325
2027-05-18,156689.1357997405,129292.46882270263,177569.18627439626
2027-05-19,163170.8854534566,127579.05788076881,177663.5182634148
2027-05-20,190204.090775327,136009.4793982336,150247.73853863616
2027-05-21,146461.05545011902,155764.6020729613,159270.48179512762
2027-05-22,134034.05510923092,149471.8010981109,193635.32610494536
2027-05-23,122413.61543970945,106380.05451823468,180920.80259014672
2027-05-24,135381.3992011616,141197.25982550887,215651.43086566793
2027-05-25,149337.46054252406,153920.7997516374,195962.8198223136
2027-05-26,185891.15727035576,136962.55337240564,195174.44750831867
2027-05-27,139647.77401927658,149637.6476533474,139466.89188997235
2027-05-28,154475.75903277798,166220.86802261378,186804.9277359353
2027-05-29,149671.54207854497,148426.77182992565,168831.65036266798
2027-05-30,173767.86546896168,134487.55472155113,157878.4003221585
2027-05-31,200538.64851747244,148811.59253352557,173696.33749171562
2027-06-01,139382.6245415936,132607.98099574403,190794.65376145265
2027-06-02,140211.21114963555,130430.2547791292,181018.29500209267
2027-06-03,170883.21754138143,123674.54375715282,150673.57637047468
2027-06-04,163637.82979252623,158141.44045897794,186334.09609903765
2027-06-05,186934.14651472066,115268.28401304397,155973.0740743288
2027-06-06,161678.5637065193,157582.61904420608,174767.0286172143
2027-06-07,142814.15818425882,138997.55422732668,163326.29851550306
2027-06-08,161813.0966138462,104812.48885356505,165184.94246181624
2027-06-09,172174.07161165815,136617.6872738456,186857.3454508912
2027-06-10,166409.64362394728,92199.52286227077,147115.73816405024
2027-06-11,160145.48062214596,141259.14430295865,212794.29163409251
2027-06-12,171333.49379178308,145934.16669380185,129936.10647552108
2027-06-13,173385.91180891346,119337.59279826304,156851.31096839314
2027-06-14,177643.17982075055,132223.85852720047,178144.6615787183
2027-06-15,162974.19775179285,165174.83380750514,182854.91166157683
2027-06-16,146657.6383936629,120896.55932328514,167789.5341474225
2027-06-17,152934.27372866645,110939.6634329812,168737.40453396607
2027-06-18,174130.17933016713,156669.94124432676,179032.10187720758
2027-06-19,133661.28658025528,165326.5694295543,164916.47149593104
2027-06-20,157373.46617745803,130066.52209326126,200649.98767456794
2027-06-21,142133.2237534528,148206.3346373504,188465.68051309526
