date,unit_name,electricity_kwh,steam_usage,fuel_usage,production_tons,total_energy,SEC
2022-09-20,CDU,89359.50663173915,43798.311431048554,30162.30119135093,1540.0566853161247,163320.11925413864,106.04812200183022
2023-05-03,Hydrocracker,90239.46344953435,36013.436950986565,33902.153799757485,1493.4171962971764,160155.0542002784,107.24066563407176
2023-02-25,CDU,81605.72626220067,51131.00261786494,26004.34219681635,2023.7156189978882,158741.07107688196,78.44040416878731
2021-11-12,NCU,107878.2403817764,49947.4949077484,30641.72784316265,1827.0833407298587,188467.46313268747,103.15208886826203
2022-09-25,VDU,91708.48112870457,48407.67171209559,40012.19416848621,1724.58349611103,180128.3470092864,104.44744914669508
2021-07-12,Hydrocracker,88311.9328220799,48919.01786827173,24069.942316075256,1799.4824541381345,161300.8930064269,89.6373802564706
2022-01-13,Hydrocracker,90101.29816724599,44565.200110624064,30359.835542364588,1851.062191864833,165026.33382023466,89.15223623793031
2023-12-05,NCU,92640.26402314995,35226.86328674448,39813.3520311217,1750.3555984376949,167680.47934101615,95.79795070823425
2022-10-07,DCU,71951.71257750824,53402.146217721005,29757.551801301233,1672.338202799777,155111.41059653048,92.7512212164069
2021-02-21,VDU,82111.58004153872,53393.36831218183,30657.53291379604,2002.9623106794768,166162.4812675166,82.95836640637951
2021-11-02,CDU,79422.59466290387,37449.03325626336,28027.734593657802,1447.7568208863395,144899.36251282503,100.08542900465518
2023-04-23,Hydrocracker,95140.18726327793,60512.843147594234,27996.32201334921,1993.7982560935666,183649.35242422138,92.1102984531866
2023-01-04,VDU,86791.40532685975,46189.1292120165,26337.65839120264,2186.089021016614,159318.1929300789,72.87818172015241
2021-11-26,NCU,102720.48601104718,57428.73423373156,28715.00510574921,1773.9553512061004,188864.22535052794,106.46503883094938
2024-03-03,CDU,94023.13077439248,51367.42386001652,31769.987544891963,1539.4679710037444,177160.54217930097,115.0790698580049
2023-01-22,VDU,110644.23419521755,45311.72993647406,30503.45697067381,1736.34577039253,186459.42110236542,107.38611184580658
2022-11-07,DCU,73907.98019793775,47056.780612164424,33981.85563397567,1937.5290377598908,154946.61644407784,79.97124864937362
2024-03-13,CDU,73027.94235533556,44121.395939498376,31800.211408604835,1274.9416771186675,148949.54970343877,116.82852037597561
2021-10-24,Hydrocracker,101663.22301157065,40577.62875163922,28051.876728533236,1751.2300036600323,170292.7284917431,97.24178328137083
2022-03-03,VDU,87215.29148434215,51204.609900223106,25711.660481413324,1852.9615520148125,164131.56186597858,88.57796411777169
2022-07-04,Hydrocracker,76858.58997220143,60537.15868661681,21639.004946209454,2280.405237915634,159034.7536050277,69.73968966603091
2024-08-19,VDU,104214.33780203346,48536.836450172515,21136.070985363815,1761.3637004815437,173887.24523756982,98.72307757337701
2021-07-19,DCU,100627.76435837691,41710.89193211468,35520.61695699992,1942.039772719377,177859.2732474915,91.58374393045554
2023-09-21,CDU,108184.26283323471,59905.90687433538,29241.56500645213,1859.5653673551392,197331.7347140222,106.11712724822749
2023-06-09,Hydrocracker,87211.91869445477,38996.113511043644,32377.146937811227,1100.5505007761685,158585.17914330965,144.0962309602937
2024-08-09,CDU,96306.58875665911,52329.33843488775,39286.853824321195,2121.516615117485,187922.78101586807,88.57945286724107
2023-12-04,CDU,99103.97792092535,42829.3399825213,21773.375253127357,1815.1087344252035,163706.693156574,90.191121915578
2022-08-02,Hydrocracker,105318.34643051554,45892.814508458745,33266.310655765345,1386.6776692474448,184477.47159473965,133.03558259134314
2023-08-12,DCU,95379.14352305577,42552.714670737136,21676.56290484017,1875.213200632002,159608.42109863306,85.11481310223303
2023-08-10,NCU,86601.47900969897,40505.696493605494,24874.496816612118,1730.2547412689305,151981.67231991657,87.83774359633112
2023-12-31,CDU,70992.41260192939,42417.192330761325,35940.41138309418,1854.734441305838,149350.0163157849,80.5236658088012
2022-07-08,NCU,95759.60962201262,47317.38019477089,28095.037083410803,2043.3880708766558,171172.02690019432,83.76873161775775
2021-07-20,CDU,84843.6063159944,43117.78705061469,29085.555077105364,1417.895117984599,157046.94844371444,110.76062428858738
2024-01-05,NCU,91249.26450980449,45802.04625459417,28238.094196895436,2016.9262315768772,165289.4049612941,81.95114048968821
2022-08-05,CDU,76090.25974841979,49025.27505959809,35047.221367891005,2123.9975175937875,160162.7561759089,75.4062821868796
2023-10-11,Hydrocracker,90548.93042105644,59889.27348786371,23943.14785962866,1999.496187647188,174381.35176854883,87.21264528828324
2022-08-28,Hydrocracker,93483.31887796563,45606.39441868525,30359.404630156027,1967.6160962773872,169449.1179268069,86.11899356149534
2021-10-04,NCU,85178.12324443903,60820.12924968479,25608.591715732877,1873.0940794804492,171606.8442098567,91.61677787025853
2023-07-01,CDU,78505.4489051415,39484.96691291471,19404.293473935766,1733.1675187100004,137394.70929199198,79.2737619467131
2023-04-06,NCU,90049.25058586431,29719.626498758287,26736.07530475418,1629.8162156723265,146504.95238937676,89.89047414093926
2023-06-25,VDU,76224.0232498305,48757.85700801273,23609.64353062041,1988.0142980908813,148591.52378846364,74.74368968631575
2022-08-05,NCU,80723.87999087613,58603.68278603604,30078.305936139455,1730.3693778618533,169405.86871305163,97.90156418647419
2024-01-27,NCU,98793.82291335291,42149.42056299408,32398.445448567316,2015.065044451827,173341.68892491428,86.02287524275411
2021-04-02,Hydrocracker,94697.6973439117,43402.67986837918,16900.29474753252,1851.937129410395,155000.6719598234,83.69650864399013
2024-11-08,DCU,93596.49993245065,57021.26950949339,37620.87667476932,1891.2426627959544,188238.64611671335,99.531725790506
2022-06-12,DCU,89374.49582022316,43989.02683840385,37862.77597789175,1540.5132664136613,171226.29863651877,111.14886341429323
2024-04-09,DCU,89764.98151123736,54136.99048612938,38079.727408091225,1951.0666484222943,181981.69940545797,93.27292819679697
2022-12-03,DCU,92555.73421420048,28986.342480968888,36366.805849241835,1311.0653718494714,157908.8825444112,120.4431799778641
2022-01-23,NCU,83906.46845039735,41385.843402807215,33371.090654102525,1799.116056617098,158663.4025073071,88.18964286586605
2022-08-24,NCU,106005.90467555705,50035.73330249647,22316.196518063105,2265.34187019163,178357.83449611661,78.73329709878578
2022-04-02,VDU,99146.42388058158,56712.82938690261,26989.68510216486,1840.5761539379941,182848.93836964905,99.34331593856395
2023-05-30,CDU,87295.956932606,40098.46222998439,42450.725659828364,1304.7966615387013,169845.14482241875,130.16981866134321
2022-11-13,DCU,98331.51856419846,40028.12483041064,28115.32970046719,1296.9822481720248,166474.97309507628,128.35562963927006
2021-06-02,NCU,76861.44546989082,35431.84074717902,35973.682449289845,1684.6126575769895,148266.96866635967,88.01249830309057
2022-09-26,DCU,100624.19943547319,38789.939754471896,24224.52474713124,1150.2888014810517,163638.66393707632,142.25876469142682
2021-12-16,DCU,88497.504148158,44162.523277060485,31246.819800324887,1837.7447154396434,163906.84722554337,89.18912722125933
2022-06-25,CDU,83770.63649541324,48720.10674824128,32192.8485621487,1984.6388949447544,164683.5918058032,82.97912140353746
2024-01-25,DCU,75383.21887893083,64180.02622742126,38735.47651204813,2018.1087312637928,178298.72161840022,88.34941292124773
2022-03-04,Hydrocracker,75105.08553887639,39964.57136240214,30963.507347265975,2236.0610872989046,146033.16424854452,65.30821768601513
2023-08-03,DCU,107677.13948105369,44027.255192202814,34052.987327876355,2077.9933719311693,185757.38200113285,89.39267300381255
2023-04-18,NCU,80129.18548039283,37872.01665245422,25804.59293580943,2048.15444978063,143805.79506865647,70.21237831163512
2022-08-02,Hydrocracker,96863.97531213032,45916.85715262288,35732.62213509578,2213.1475268681415,178513.45459984895,80.66044058638333
2021-03-24,Hydrocracker,88238.28201072256,37888.22564392872,32654.456530002597,1798.5350170079953,158780.96418465386,88.28349889389338
2022-01-18,DCU,81292.97390423059,52829.435495282705,25515.046897926855,1797.4069813185588,159637.45629744016,88.81542018955095
2024-01-18,CDU,101376.88579446576,48454.60366170726,25398.799140279436,1935.1272479982724,175230.28859645248,90.55233384663131
2021-03-20,VDU,102731.7047425808,44441.575159209555,16434.19208643557,1953.9197442222644,163607.4719882259,83.732953961908
2022-10-17,VDU,91084.64627199656,39407.71469863399,39564.162378444766,1499.3382827572714,170056.52334907532,113.42105067599735
2021-07-01,Hydrocracker,96696.49540495669,40058.92554045316,32594.09181346974,1292.3014397927159,169349.5127588796,131.04489985404885
2021-10-30,VDU,92997.93950400576,46106.010973026496,35100.42347293076,2155.1472786582854,174204.37394996302,80.8317722296994
2022-06-11,DCU,79282.99056978177,45155.602472172,21722.960656448577,1760.4727681942068,146161.55369840236,83.02403555399871
2021-10-11,VDU,84814.45860150346,35257.90242109192,41431.641479163794,1325.8922890117647,161504.00250175915,121.80778471992919
2021-11-21,CDU,112180.87534370377,53990.39612610693,28889.911702022564,2433.8896799366908,195061.18317183325,80.14380634413433
2024-07-25,DCU,82892.02174760717,42418.5183948548,30797.663585750586,1391.847733324004,156108.20372821257,112.15896681125868
2021-06-16,Hydrocracker,91266.36398186973,39241.18105783993,25578.239737646134,1698.367738265268,156085.7847773558,91.90340893826891
2022-03-03,VDU,72823.63291339355,55057.78206783128,24201.90259889266,1729.4932307533543,152083.3175801175,87.93519100035515
2024-12-09,DCU,78505.81202809265,42386.70145844473,30788.293045833027,1840.0467379810473,151680.80653237042,82.43312705132642
2024-10-28,DCU,97218.23331769787,55360.54230197552,27432.574197714137,2007.3692584716534,180011.34981738753,89.67525484296915
2022-04-18,VDU,97076.23553822753,36151.74053556174,30098.22582956521,1827.1457770995626,163326.20190335446,89.3887088542113
2024-05-16,DCU,96436.56600807529,40731.15456116654,25991.622328176567,1740.4596956413127,163159.3428974184,93.74497054199152
2021-11-09,NCU,79538.43729464676,38031.10090152861,28743.189314184197,1904.6114736418303,146312.72751035957,76.82024892488612
2023-04-14,Hydrocracker,91914.02112463245,42242.829739935834,49475.85081816655,1791.2634325027514,183632.70168273483,102.5157429949672
2024-04-04,DCU,83164.46595048434,45678.869689456675,20068.152424288775,1551.557875281996,148911.48806422978,95.97546468394876
2022-08-23,NCU,92485.61190799176,53131.80011559853,27303.701326931172,1252.3923592414712,172921.11335052148,138.07263520455646
2022-03-27,Hydrocracker,101485.7108095085,50208.7061620156,36029.913105097265,1785.6874086492169,187724.33007662138,105.12720712894841
2023-07-02,CDU,81583.24193048416,46452.403288844245,39546.830884218725,1574.9014506575093,167582.47610354715,106.4082301997898
2024-10-25,DCU,93064.19757717266,52291.700762179185,23072.35528656735,1523.636439570509,168428.2536259192,110.54359770589149
2024-03-23,DCU,56162.30613742832,49395.06182617328,28549.587796452226,1679.2319258086181,134106.95576005382,79.86208081142567
2024-08-03,NCU,103011.24184135144,42165.36421668626,22728.434137007258,1850.8200682476454,167905.04019504494,90.71926713763011
2021-10-25,VDU,75802.48107706537,45036.95717381794,36317.46267406625,1681.8233541841705,157156.90092494956,93.4443564087527
2022-12-14,DCU,85176.72014245708,49587.27043506425,27560.82570550267,1976.336600945658,162324.816283024,82.13419526074311
2021-10-29,CDU,83656.81837555088,57597.73069025113,32517.61367650443,1975.055689906753,173772.16274230645,87.9834242803101
2021-10-10,Hydrocracker,87573.80350011803,34337.088336393994,26952.564990849365,1940.9664347231137,148863.45682736137,76.69553381462637
2021-08-04,CDU,100963.4833358723,49045.87092596119,31289.921689909264,1434.9290192217838,181299.27595174275,126.34720848426927
2021-12-12,VDU,64536.6369133631,42093.25587100256,17268.065606785414,1652.7499458336495,123897.95839115107,74.96473299150935
2023-02-03,CDU,102543.87551365278,27962.6820829322,34310.733280852335,1983.1832582115533,164817.2908774373,83.10744364899013
2023-12-31,NCU,97596.99652378685,47859.433346522565,30577.740340903925,2080.1492848080215,176034.17021121335,84.62573888174553
2023-04-08,CDU,103761.94169585244,35912.34686766801,16847.290735045783,1838.6414658762383,156521.5792985662,85.1289292684221
2021-06-06,NCU,81828.80655525673,46096.80722013455,31156.90390822969,2123.751189524537,159082.51768362097,74.90638190966061
2022-10-19,Hydrocracker,99805.92836366016,43979.67248914942,31284.124641028666,2036.6271730597352,175069.72549383825,85.96061557541802
2022-07-16,NCU,96462.76939007614,53452.754651198105,29540.416647131093,2018.2669041347922,179455.94068840533,88.91586158439041
2023-05-14,Hydrocracker,89920.58475178845,33490.3883709905,43533.80386839452,1650.345081205768,166944.77699117348,101.15749663046289
2021-06-19,DCU,92339.91548170127,43727.179049684135,30540.375176740767,1587.4981757503897,166607.46970812615,104.94970781895417
2023-06-10,Hydrocracker,95213.18973549466,48837.969481839056,42541.659545668896,1801.4198476288084,186592.8187630026,103.58097198085885
2021-01-12,Hydrocracker,74320.74719236496,48412.92451831034,16989.074806945413,1450.6636878656482,139722.7465176207,96.31642929119832
2024-09-28,DCU,96717.76045589276,42830.95942769297,33261.8239248132,1572.7446612477752,172810.54380839894,109.87832167956336
2022-10-18,DCU,106648.83395927217,36461.29571651094,30138.639200222235,1522.7219594010808,173248.76887600534,113.77570790674602
2024-10-07,DCU,76040.37219343963,37106.6188163396,19560.461284856916,1488.3511431969523,132707.45229463614,89.16407455406178
2023-11-10,VDU,95753.19521799852,50777.76716405788,23531.14050435559,1783.323781883226,170062.102886412,95.36243760895903
2023-08-24,CDU,117098.33624408246,51853.87654800913,25050.12745593059,2249.2435185351014,194002.34024802217,86.25226154897314
2022-01-21,Hydrocracker,89331.71368553836,41078.58942077421,37007.69321545514,1821.5075717503562,167417.9963217677,91.91177622220333
2022-12-19,Hydrocracker,78338.4460165713,40301.04937501019,30046.66635058207,1578.1243098212306,148686.16174216356,94.21701498217634
2024-05-24,NCU,102149.96203091936,43292.538890642056,33617.26371857537,1743.3044731804273,179059.7646401368,102.71284643322578
2023-03-08,NCU,86648.92478539582,36311.55169942903,39401.13651895842,1281.677421300858,162361.61300378328,126.67899918139456
2023-12-31,VDU,104305.36470549119,54273.44962642516,20269.94849374938,1620.9180869115228,178848.7628256657,110.33794012777162
2024-03-03,NCU,80231.50476054742,41387.55785341427,30212.18834109318,1952.3027696972888,151831.2509550549,77.77034039581721
2023-02-11,Hydrocracker,72338.14415431788,47302.77549021947,39344.594494607736,2504.571890117681,158985.5141391451,63.47811966047216
2023-06-28,CDU,76549.87942531682,44368.38535507217,31740.118787254818,1539.7958425461793,152658.38356764382,99.14196372631491
2021-09-13,VDU,80168.34968875335,47895.841737599054,42843.19671027341,900.0,170907.3881366258,189.89709792958425
2022-06-23,Hydrocracker,80438.44142306443,47540.335350713125,28654.649603503167,2364.282677998468,156633.42637728073,66.24987267168999
2023-01-07,CDU,82570.97668402997,53137.63141935539,32321.48026401467,1887.602006255786,168030.08836740005,89.01775258265464
2021-11-14,CDU,86554.92277189174,50814.911012030454,16881.1117916525,1400.3026432354197,154250.9455755747,110.1554341275652
2024-05-24,NCU,85468.20714314836,34611.00649936363,19162.87730793155,1824.4499048020818,139242.09095044355,76.32004067853465
2023-05-23,NCU,100348.65081323101,57039.76732130359,32262.851979996787,2010.8442716320344,189651.2701145314,94.31425038230698
2023-09-21,VDU,76162.11645316143,48161.056015396134,30595.53748626483,2281.897414407573,154918.7099548224,67.89030434790271
2023-08-19,Hydrocracker,85842.8948535713,32904.73956853251,36015.30598778087,2012.9689274137677,154762.94040988467,76.8829256637964
2021-04-06,NCU,89016.1240177159,41807.874357122324,33280.80096470883,1839.9450716157853,164104.79933954705,89.19005348101783
2024-11-12,DCU,100345.96711902317,43944.60763060365,22334.432077819583,1627.992487668101,166625.0068274464,102.34998508261928
2021-12-11,VDU,110669.73099773383,47256.66914926742,26895.807694990963,2222.676558126327,184822.20784199223,83.15299280332256
2021-11-12,VDU,101281.94608734027,46576.02716218114,38146.61574648268,1855.4645170154588,186004.58899600408,100.24691245251897
2023-06-06,NCU,102817.28081114161,47745.14479679265,32981.29519217303,1510.5651639248244,183543.7208001073,121.506655378716
2024-12-17,NCU,87574.2211584422,46546.878909409286,31650.472891568425,2385.3803407538517,165771.57295941992,69.49481813329238
2023-03-09,VDU,87662.29293484375,53734.84544460299,18793.352371600304,1924.3877716481604,160190.49075104704,83.24231379512995
2021-06-09,DCU,105712.07987809333,51118.091172017535,22364.819232117894,1578.3847006945596,179194.99028222874,113.53061785468078
2022-08-24,Hydrocracker,70458.05690658817,48530.27703329982,25152.826407614375,1631.47141724959,144141.16034750236,88.35040493109109
2021-02-27,VDU,122781.42282665116,45565.38558284469,38007.0497222859,1310.3626238218894,206353.85813178174,157.4784371748307
2023-04-11,CDU,95594.02893926569,51811.89965285686,29168.186899082782,1886.6405526523183,176574.11549120533,93.5918160154938
2022-02-02,VDU,95156.20323760036,49428.845083105596,38787.82849713612,2050.0862712537537,183372.87681784207,89.44641959174639
2022-07-02,CDU,102970.20844399465,53790.0914700824,30137.767838710006,1660.6406469716828,186898.06775278706,112.54576244030358
2023-08-02,VDU,99846.42189608414,54831.799477403234,28752.46931500118,2074.2007302559296,183430.69068848857,88.43439692833181
2022-05-19,VDU,78938.73861478065,41201.740990934406,29134.13207531526,1730.8644958640864,149274.6116810303,86.24280643442806
2022-02-06,DCU,91879.52640117513,42936.6764392775,24555.89468101809,1675.0468471356285,159372.0975214707,95.14485985511446
2024-04-17,DCU,81229.1116928539,44289.14383205662,29195.85215949073,1817.5661491355681,154714.10768440124,85.12158292449661
2021-10-06,VDU,68312.08418370945,50729.44678227658,30161.957770273537,1442.8775705074188,149203.48873625955,103.4068945182847
2022-06-27,NCU,98022.95803966105,40215.266216672484,33791.38976117929,2120.563672900006,172029.61401751282,81.12447469320803
2021-04-08,NCU,104857.43758485165,68808.06329297661,31124.008829709634,1471.22596094349,204789.50970753792,139.19650355830277
2022-09-09,VDU,104827.16307223131,47395.8822454299,35698.61681215911,1307.041754774845,187921.66212982032,143.77632653533115
2022-07-05,CDU,94169.19556389039,52708.970885423296,31882.16421663405,1682.535922592385,178760.33066594775,106.24458489452093
2023-03-08,CDU,90353.42117329201,35525.5092982494,27614.380584199807,1874.8322467757173,153493.31105574121,81.8704240444523
2021-12-31,DCU,104058.24213045713,32735.73982561705,30706.26388884737,2097.743602147421,167500.24584492156,79.84781632676876
2022-05-28,DCU,90423.99260869698,51658.15335509535,33249.069119448905,1499.2330577970743,175331.21508324123,116.94727125405531
2023-02-04,NCU,113524.0627174217,46823.395388152574,29394.564919944838,2116.099501700404,189742.0230255191,89.66592680214272
2022-01-22,Hydrocracker,103962.50875400816,48407.36157505425,31389.677468246267,2002.205009281584,183759.54779730865,91.77858757992213
2021-04-12,CDU,81708.79306578332,56232.40024756572,23490.361287545074,1603.6911190369456,161431.5546008941,100.66249833561314
2022-03-05,CDU,98402.01505220582,36561.3370244607,35526.349790055865,1407.477944345933,170489.70186672237,121.13134884394255
2022-03-15,Hydrocracker,99895.46653232846,45604.01811183671,29367.67806250325,2133.383657743041,174867.16270666843,81.96704895155365
2023-08-04,VDU,86115.94340363833,54401.83673369179,34385.85691445376,1889.7313319519267,174903.63705178388,92.55476378810091
2021-11-29,VDU,92766.33551545463,54428.6816352771,27557.426617544646,1819.0573957171848,174752.44376827637,96.06758103384537
2023-01-09,VDU,98274.9800192077,43072.92858498157,28478.805097132696,1649.3533861263656,169826.71370132195,102.9656319439057
2021-09-17,NCU,83610.62206020975,40779.02887825168,31349.315861988733,2103.0981783943425,155738.96680045014,74.05216190113984
2021-06-10,VDU,96117.81957706087,51742.6608961189,31147.105193084437,2376.5663217082774,179007.5856662642,75.3219399059705
2023-07-29,NCU,101562.29572151563,36011.44258382856,20323.138615563716,1692.4909739416737,157896.8769209079,93.29259615085505
2024-07-11,CDU,89335.06213344315,59498.05380190453,26990.284830502973,1364.110498009728,175823.40076585065,128.89234488143114
2022-03-03,NCU,79994.93326080582,34030.91477694538,41272.74730212614,1414.2082583514841,155298.59533987733,109.8131017286704
2022-08-02,NCU,103304.79933995365,42088.62960024205,43374.35970357401,2388.9603027252188,188767.78864376972,79.0167121774405
2021-09-19,Hydrocracker,62240.904024522955,24365.516896597474,32018.27104818843,1891.0528578681162,118624.69196930886,62.729442741775465
2021-10-10,CDU,95600.08578531831,40420.322123137244,40032.31950800689,1279.3576996415154,176052.72741646244,137.6102457239235
2021-03-08,NCU,96576.56607738309,48320.40614735535,32258.40905699779,1627.06783229197,177155.38128173625,108.88014486291344
2021-05-31,DCU,90581.50694650506,32863.245384702466,23574.1983364985,2394.711919750075,147018.95066770603,61.39316777737913
2022-10-30,Hydrocracker,101151.7388189297,50922.97195522823,30657.125958831577,1430.4562398748058,182731.83673298953,127.74374471531007
2024-08-19,DCU,105975.44024288259,27890.358536986914,28546.078442470553,1535.8746681323396,162411.87722234006,105.74552767371102
2021-09-28,CDU,97136.4030695262,46900.5298037364,24033.789534600535,1541.9563225217673,168070.72240786316,108.99836782211486
2023-04-01,CDU,77473.87854453287,53783.697335934514,26652.365908452404,2263.759026442502,157909.94178891976,69.75563208999117
2023-12-15,DCU,107474.26186801992,40825.31774971027,30726.095146690022,1275.1911994462653,179025.67476442023,140.39124081326764
2021-05-12,CDU,126115.11605099932,45944.88674014125,26425.929445173533,2075.6960797781,198485.9322363141,95.62379298684856
2021-12-17,VDU,120391.76045847445,36256.90588572757,40080.998416443006,1845.8157124659986,196729.664760645,106.58142274551092
2022-05-18,VDU,84176.87525120693,44410.13367462055,36201.53771138997,1852.3756497438017,164788.54663721746,88.96065258686004
2021-06-14,DCU,94732.9482117839,43366.77082201787,17908.667255730594,1813.0298452815202,156008.38628953238,86.04843803070877
2022-07-30,Hydrocracker,79147.98956968849,41160.260983876964,19430.9197209467,2011.1615376073382,139739.17027451214,69.4818231462196
2023-12-02,DCU,100103.0145953543,45770.68468161942,33047.68831166526,1567.8413974652292,178921.387588639,114.11957094506239
2022-02-07,CDU,80476.84830663365,40531.62027750606,27512.83092326592,1940.5452454443046,148521.29950740564,76.5358601434724
2021-10-21,NCU,111352.06452228896,45209.09023715978,30191.98360825921,1465.5087058977253,186753.13836770793,127.43229543171408
2022-11-17,CDU,92550.38175908464,53419.022252208306,20497.246039219455,1479.2207983940866,166466.65005051243,112.53671543236591
2021-02-17,Hydrocracker,93987.07352345051,38819.04256375206,26772.857327740443,1627.0520255285353,159578.973414943,98.07859300817687
2021-05-01,CDU,86263.88767895705,30822.3590486067,33434.81534142667,1810.413372971203,150521.06206899043,83.14181960662343
2022-03-27,NCU,96276.9084525236,35028.8986962403,35401.80576495859,1833.0478450920232,166707.6129137225,90.9455873506419
2023-05-16,VDU,99189.82257758318,47293.80511638105,25953.12948403536,1696.1333368997123,172436.7571779996,101.66462354497978
2023-02-28,CDU,95240.0493940105,50905.71275780568,27305.765886072917,2045.7846467548702,173451.52803788907,84.78484199841215
2023-02-17,Hydrocracker,83390.43244590797,51905.8294350307,35741.77148011183,1667.6043769420291,171038.03336105047,102.565114199743
2022-12-29,DCU,98834.3676529804,47626.16400659087,31062.088710392625,2102.033338645051,177522.6203699639,84.45280914735308
2022-03-01,DCU,82428.07317794918,34900.82350931603,28272.958788230764,2256.3298950313183,145601.85547549598,64.53039327100481
2023-09-26,VDU,96719.2678811158,49356.06152763044,22422.432039067175,1939.7661372521989,168497.76144781342,86.8649875940721
2024-01-25,DCU,80058.63275857034,48594.750601325795,27195.831088137318,1696.8298883327172,155849.21444803345,91.84728270031172
2023-11-29,CDU,85306.21761298948,44420.667842791314,35377.64048089324,2010.910924862912,165104.52593667404,82.10434579439642
2021-12-10,DCU,65388.403820645544,52685.27630369953,30101.661783306878,1827.2293857684306,148175.34190765195,81.09290659494165
2024-02-23,DCU,94899.91650665391,46263.914920253854,27950.499462267624,1863.5978387094078,169114.33088917538,90.74615100771508
2024-09-14,CDU,77364.62113990395,33892.45162286655,28614.151622525613,1410.4781556889234,139871.2243852961,99.16582105234977
2021-11-13,NCU,78319.71956837259,48226.53045995718,29459.660766657667,2292.004543280403,156005.91079498743,68.06527118471847
2022-12-20,VDU,98461.31867858906,42936.98132776613,17261.208515701874,2169.7039197728573,158659.50852205706,73.12495823792716
2024-02-16,Hydrocracker,87171.64892727816,29225.119792971185,30162.565906469685,1895.8822271352285,146559.33462671904,77.30402897872902
2022-07-20,Hydrocracker,86862.82997404129,42231.09029135549,20719.000528628076,1920.5806724186255,149812.92079402486,78.00397189531355
2021-06-26,Hydrocracker,86392.56575492932,48624.80005838192,32003.957989075367,1930.535324862742,167021.3238023866,86.51554915953768
2022-04-20,VDU,84622.33297485845,53384.5705437441,24713.108980458295,1995.066667563976,162720.01249906083,81.56119048279517
2023-03-21,DCU,100361.67851233772,45546.00426499788,31410.344686826098,1540.220003859901,177318.0274641617,115.12512953979959
2022-12-26,Hydrocracker,85688.84928433866,37194.36977196704,34032.30740383151,1646.450866986297,156915.52646013722,95.30531982855896
2021-11-08,VDU,87043.16021808735,29263.778154532276,35756.01542069385,1725.8508559239317,152062.95379331347,88.10897724525958
2022-09-13,VDU,98399.36469279512,43246.525980469756,31549.926332268275,1848.8904557207813,173195.81700553314,93.67554279359052
2023-09-17,DCU,89708.2885493404,36534.0813619895,28779.669174289735,1768.6321357118127,155022.03908561965,87.6508098860415
2022-03-18,VDU,76027.35945613336,46671.51382559606,31615.946905026136,1298.0641989074152,154314.82018675556,118.88073048824769
2024-01-16,NCU,101259.79867633265,38184.77088014399,32221.626148138625,1913.5328949682998,171666.19570461527,89.71165123736174
2022-01-28,Hydrocracker,97858.42845353333,44318.94451860979,28960.41322876622,2016.7144603534703,171137.78620090935,84.85970104608363
2023-08-25,Hydrocracker,85994.12097345621,47674.60830093891,33839.38111989518,1970.9601741854358,167508.1103942903,84.98807463906192
2023-03-19,NCU,82099.0847431969,48371.09524713374,30215.142587047485,1490.2030309513043,160685.32257737813,107.82780550030225
2021-02-23,CDU,112795.07800095175,58794.65311560783,27382.27034531064,1474.4972769061606,198972.00146187024,134.94226444375667
2024-07-09,VDU,84725.37186052406,28996.5616103954,30376.173098054,2287.056760145045,144098.10656897345,63.00591619765255
2024-12-19,VDU,105360.81837973645,33302.255377412104,22933.276634734542,1640.2230523874605,161596.35039188308,98.52096040027494
2022-12-30,DCU,101928.67142815686,46831.35794157435,29521.79116959083,2159.2261309440078,178281.82053932204,82.56746154761369
2023-04-07,VDU,87325.66323952434,47240.833889226116,33415.10836220518,1943.6741880955387,167981.60549095564,86.42477557185049
2023-06-28,NCU,72694.96393390466,53031.66731681225,31914.635150468795,2075.6290444283695,157641.2664011857,75.94867051236523
2022-08-06,VDU,89909.34733366087,42868.14222247632,26420.30259840396,1036.2294580419943,159197.79215454115,153.63179546676184
2022-10-08,DCU,85792.96678770399,39330.068597221034,33695.748524766925,1508.0586646549846,158818.78390969196,105.31339902882804
2021-12-05,CDU,70671.329260361,38057.993193139584,15000.0,1665.407725116,123729.32245350059,74.29371233694891
2024-07-12,VDU,107702.52803240114,45253.374343520125,17480.40208552876,1582.4389266526687,170436.30446145002,107.70482297346777
2024-06-13,Hydrocracker,97518.0164390247,38250.01623888034,32211.131793430002,1952.7978779172638,167979.164471335,86.01973935494617
2022-03-19,Hydrocracker,81306.59525921705,46636.813672477154,34356.076091390576,2023.2105121026907,162299.48502308477,80.21878299476087
2022-11-17,VDU,93936.126290591,36090.14104644765,32302.581490772493,2294.792482348649,162328.84882781113,70.73792078213215
2021-12-15,DCU,90576.41177602539,29468.3120625706,32388.376735322283,1826.2115769770248,152433.1005739183,83.46957301970713
2022-12-27,CDU,89554.63244890339,44847.75986493323,29230.47746544689,2028.3667731537969,163632.8697792835,80.67222947300584
2022-03-05,VDU,82334.33899395294,47065.52622961507,23559.291399593618,2116.544994212878,152959.15662316163,72.26832268692007
2023-07-25,DCU,73725.97149216096,45103.910919457376,32203.73176242134,1693.1010230609959,151033.61417403969,89.20531741276878
2023-03-18,VDU,88742.38450584942,44183.09955005579,27140.536973315833,1503.4341442555756,160066.02102922104,106.46693215051174
2024-06-11,CDU,81872.9536088473,51720.39788944289,22213.615322442383,1738.8022219356649,155806.96682073257,89.60591656438393
